kor_full,no,year
"UCC 동영상을 활용한 수업이 미국문화 이해도와 영어수업 흥미도에 미치는 영향 UCC동영상, 파워포인트, 미국문화 이해도, 영어수업흥미도, 문화교육 본 연구는 초등학교 영어수업에서 UCC 동영상과 PPT가 미국문화 이해도와 영어교과 흥미도에 어떤 영향을 미치는지 알아보았다. 실험집단은 UCC 동영상을 활용한 미국문화 수업, 통제집단은 PPT를 활용한 미국문화 수업을 초등학교 5학년 학생 68명을 대상으로 5개월 동안 시행하였다. 실험을 통해 도출된 결론은 다음과 같다. 실험집단의 학생들은 통제집단 학생들에 비해 문화 이해도가 유의미한 향상을 보인 것으로 분석되었다. 실험집단의 학생들은 통제집단 학생들에 비해 영어 교과에 대한 흥미도는 큰 차이를 보이지 않았지만, 영어 학습 동기와 영어 학습에 대한 흥미도는 통제집단에 비해 유의미한 차이를 보였다. 실험집단을 대상으로 한 UCC 동영상 활용에 대한 유용성과 흥미도 결과 UCC 동영상을 활용한 수업이 미국문화 이해도와 영어교과 흥미도에 효과가 있음을 알 수 있었다.",492.0,2010.0
"초등학교 교과통합 로봇활용교육 프로그램 개발에 관한 연구 로봇활용교육, 초등학교 교육과정 로봇은 지식정보화시대에 요구되는 창의성, 문제해결능력 등의 고차원적인 사고능력 신장의 효과적인 도구로 인식되어 있다. 하지만 해외의 로봇교육이 교과 학습에 통합되어 다양하게 활용되고 있는 것에 비해 국내의 경우는 조립, 주행, 프로그래밍 등 로봇 자체에 관한 교육 수준에 머물러 있다. 로봇은 본질적으로 설계 및 조립, 조작, 문제해결 등이 결합된 교구로서 실제적인 학습경험을 제공하기 때문에 교과학습과 접목이 된다면 학습동기 및 학업성취도 측면에 긍정적인 영향을 줄 것으로 보인다. 따라서 본 연구에서는 국내외 로봇교육 사례 비교, 로봇 메카니즘, 제7차 교육과정 및 재량활동 분석을 기초로 교과통합 로봇활용교육 프레임워크를 설계하고 이를 기초로 학년별, 교과별 로봇활용교육 프로그램을 개발하였다. 또한 프로그램의 타당성 확보를 위해 적절성, 현실성, 유용성 세 측면의 전문가 검토를 실시하고 그 결과를 바탕으로 프로그램을 수정 및 보완하였다.",493.0,2010.0
"초등학교 방과후학교 로봇교실 운영실태 분석 로봇교육, 교구로봇, 방과후학교 ‘교구로봇’ 교육은 영재교육과 경진대회를 통하여 초등학생과, 학부모, 교사에게 기대와 인식이 매우 보편화 되었으며, 창의성과 통섭교육에 대한 관심이 높아짐에 따라 초등학교 방과후 학교의 로봇교육은 더욱 증가할 것으로 보인다. 그러나 방과후 로봇 교실 운영에 대한 초등현장의 교구로봇 교실 운영 실태조사가 이루어지지 않고 있을 뿐만 아니라 지도교사 양성이나 체계적인 프로그램 운영 관리가 부족한 상황이다. 본 연구는 지역별, 지역단위별, 공·사립별, 학급수별에 따른 초등학교의 방과 후 ‘교구로봇’ 교실의 운영실태 및 담당 지도교사의 인식을 조사하여 문제점을 파악하고 보다 바람직하고 효율적인 방향으로 방과후학교 로봇교실이 정착될 수 있도록 시사점을 제시하고자 한다. 본 연구의 결과에 따르면 지역별, 지역단위별, 학급수에 따른 ‘로봇교실’의 실시현황은 유의미한 차이를 보였으며, 수업을 운영함에 있어 가장 큰 문제는 반편성 방법에 있는 것으로 나타났다. 또한, 방과후학교 수업을 통하여 기대하는 효과에 대하여 지도교사들은 사교육비 절감 및 창의력 향상을 가장 기대하고 있는 것으로 나타났다.",494.0,2010.0
"웹2.0 기반의 온라인 로봇 프로그래밍 교육시스템 개발 웹2.0, 로봇교육 정보화 시대의 개인의 개성과 창의력은 지식산업에 요구되는 시대적 요청이다. 로봇 프로그래밍 교육이 학습자의 창의성 신장의 측면에 있어 의미 있는 효과가 있는 것으로 알려지고 있다. 기존의 로봇프로그래밍 도구들은 텍스트 기반 혹은 GUI 기반 저작도구기능을 가지고 있다. 그러나 대부분의 프로그래밍 도구들은 상호작용기능이 없는 단순한 튜토리얼을 제공하고 있는 실정이다. 본 연구에서는 웹 2.0의 상호작용 기술을 응용하여, 협력 코드 생성이 가능한 로봇 프로그래밍 교육 시스템을 연구하였다. 시스템이 제공하는 협력코드 생성기능을 통해 학습자들은 협력하여 로봇 프로그래밍을 생성하는 경험을 할 수 있다. 또한 학습자들은 지식공유 기능을 활용하여 효과적인 프로그램 디자인의 경험과 소스코드의 공유가 가능하다.",495.0,2010.0
"청각장애인의 읽기 능력 향상을 위한 2Bi 접근 모형을 활용한 모바일 학습 시스템의 설계 및 구현 청각장애인, 읽기, 모바일 학습 청각장애인은 청각 손실로 인해 나이가 많아질수록 언어의 이해력과 표현력이 점점 지체된다. 따라서 그들의 유일한 의사소통의 통로인 읽기 능력의 향상을 위해 최근 관심을 받고 있는 2Bi(Bilingual-Bicultural Approach) 접근 모형을 활용하고, 컨텐츠의 구성은 책을 읽고 이해하는 방법 중 질문 생성 전략을 활용하여 모바일 학습 시스템을 설계 및 구현 하였다. 본 시스템의 특징은 다음과 같다. 첫째, 상호 유기적으로 관련된 두 교육과정의 반복과 차이를 통해 올바른 문자 언어 사용법을 익힌다. 둘째, 글을 읽고 질문을 만들어 답을 해 보는 활동을 통해 문장 이해력을 높이도록 학습 내용을 구성 하였다. 셋째, 학습자의 수준에 따라 언제 어디서나 짧은 시간에 개별 선택 학습이 가능하도록 하였다.",496.0,2010.0
"유형-2 퍼지 논리 기반 그린 IT 깊이 성숙도 모델 그린 IT, 너비-깊이 행렬, 유형-2 퍼지 논리 시스템 복잡계 관점에서 트래픽 패턴, 도시 및 다세포 생물학적 유기체 등이 하나의 창발적인 현상인 것처럼, ‘그린 IT’의 개념 또한 지구 온난화 문제로 인해 인간 세계에서 태동할 수밖에 없는 불가피한 창발적인 현상이다. 복잡계 이론의 관점에서 그린 IT는 무작위한 것으로부터 대단히 복잡한 방식으로 상호작용을 하는 상당히 뒤얽힌 시스템으로 발전할 가능성이 높다. 그렇지만, 그린 IT 시스템 또한 하나의 복잡계라 할 때, 그러한 시스템을 구동시키고 억제시키는 미지의 끌개들이 존재한다. 이러한 맥락에서 본 논문은 그린 IT 시스템의 잠정적인 끌개들을 식별하고, 평가할 수 있는 하나의 새로운 모델을 제안하고, 이를 교육적으로 활용하는데 있다. 구체적으로 그린 IT의 끌개라 할 수 있는 그린 IT 너비-깊이 행렬을 기반으로 그린 IT 진화 및 자기조직화 되어가는 과정을 측정할 수 있는 유형-2 퍼지 시스템을 구축한다.",497.0,2010.0
"나이스1)의 학생개인정보서비스 제공을 위한 인식조사 나이스, 학생정보제공서비스, 학부모서비스, 학교정보공시제도, 개인정보열람권 학부모들은 나이스 서비스를 통해 자녀에 관한 정보를 온라인으로 직접 열람할 수 있으나, 정보 생성의 주체인 학생은 온라인을 통해 직접 자신에 관한 정보를 열람할 수 없다. 이에 학생들은 온라인으로 자기 정보에 직접 접속할 수 있게 해 달라는 요구를 인권위원회를 통해 제기하였다. 본 연구의 목적은 나이스에서의 학생이 자기 정보를 직접 접근할 수 있는 서비스를 제공하는 것이 교육의 이해 당사자들 간에 어떻게 받아들여지는지, 또 방법은 어떻게 해야 하는지에 관한 인식을 조사 분석하여 정책 결정의 방향제시를 하고자 함이다. 학생의 정보접근 서비스의 이해당사자들은 학생, 교사, 학부모들로 한정하여 이들의 학생의 정보접근 서비스에 관한 인식을 수집 분석하고 또 관련 법령을 검토하였다. 학부모, 학생 및 교사의 인식조사는 2009년 5월과 6월에 각 그룹 당 3,300명씩 온라인 설문을 통해 수집 조사하였다. 분석 결과, 학생의 자기정보 열람서비스에 관하여 학생, 학부모, 교사 순으로 찬성하였고, 정보 입력을 담당해야 하는 교사들도 당초의 우려와 달리 긍정적이었다. 학생정보제공서비스의 운영은 학생정보의 개인정보열람권이 개인의 기본권이므로 모든 학생에게 제공되어야 하지만, 운영상 현실적인 이유로 순차적으로 해야 한다면 학생과 학부모의 의견에 따라 중고등학교부터 시작하는 것을 원하는 것으로 나타났다. 제공 서비스내용에 관해서는 학부모서비스에서 제공하는 정보 중 카운셀링 정보를 제외한 정보제공을 원하는 것으로 나타났다.",498.0,2010.0
"단위학교 교육정보화 정책의 의사결정 유형 분석 의사결정, ICT 정책 2008년 4월 15일 학교 자율화 계획에 따라, ICT 교육에 대한 국가 수준의 지침은 폐지되었으며, 오히려 학교 수준에서 ICT교육에 대한 책임이 더욱 커지게 되었다. 이와 같은 교육정책의 급격한 변화는 단위학교 수준에서 ICT 교육 정책에 대한 의사결정에 큰 영향을 미치게 되었다. 그 결과로서 학생, 교사, 학교 간의 디지털 격차가 발생하게 될 가능성이 높아졌다. 따라서 본 연구는 단위학교 수준에서 ICT 교육정책에 대한 의사결정 유형과 인식에 대하여 조사하였다. 그리고 초등학교에서 ICT 교육정책 의사결정을 위한 새로운 의견을 제시하였다.",499.0,2010.0
"선행조직자로서의 저작권 의식 측정 척도 개발 및 적용 선행조직자, 저작권 의식 지식 정보화 사회의 발전과 사회문화의 다양화에 따라 저작물의 가치와 중요성, 그리고 저작자의 권리 보호의 필요성이 증대하고 있다. 특히 학생들의 경우 타인의 저작권을 침해하거나 자신의 저작권을 침해당할 소지에 쉽게 노출되어 있어 사회적 문제가 되고 있다. 저작권 수업의 도입단계에서 아동들이 경험하는 척도는 수업의 선행조직자로서의 역할을 하며 이를 통해 학습자는 저작권의 내용을 기존의 인지구조에 쉽게 통합할 수 있으며 수업내용에 대한 이해를 돕고 흥미를 가질 수 있게 한다. 이에 본 연구에서는 선행조직자로서의 저작권 의식 측정 척도를 개발하여 학생의 저작권 의식을 측정하고 측정치를 활용하여 저작권 보호 의식을 고취하는 수업에 활용할 방안을 제시하고자 한다. 본 시스템을 개발하여 적용한 결과 저작권 의식 척도를 경험한 집단에서 저작권 의식 점수가 더 높게 나타났다. 이를 통해 척도를 활용한 저작권 교육이 저작권 의식을 향상시킴을 확인할 수 있다.",500.0,2010.0
"XML기반 영어과 교수학습용 전자교과서 개발 및 적용 전자교과서, 영어, XML 본 연구는 초등학교 3학년 영어과 교수․학습용 전자교과서를 개발·적용하는 것이다. 이를 위해 현재 사용되고 있는 CD-ROM 타이틀의 단점을 보완하고 전자교과서가 가진 장점을 극대화하기 위해 XML을 기반으로 설계하고 개발하였다. 개발된 후에는 그 효과성을 알아보기 위해 상호작용성, 만족도, 그리고 흥미도의 3가지 요소를 중심으로 포커스 그룹 인터뷰를 실시하였다. 연구 결과, 개발된 영어과 전자교과서의 사용으로 학습자들의 상호작용성, 학습 만족감, 그리고 학습 흥미도가 높아져 자기 주도적 학습 능력이 보다 증진될 것으로 예상된다. 이것은 영어 학습 효과성으로 이어질 것이다.",501.0,2010.0
