no,year,title,kor_full
362,2007,문항간 이동이 자유로운 교육평가 시스템의 설계및 구현,"문항간 이동이 자유로운 교육평가 시스템의 설계및 구현 컴퓨터이용검사, 교육평가 지필검사는 매우 제한적인 학생정보만 제공한다. 그래서 온라인상에서 웹기반으로 실시하는 컴퓨터이용검사가 개발되고 시도되어지고 있다. 그러나 이러한 기존의 시스템은 문항을 자유롭게 이동하며 시험을 치를 수 없다는 단점을 가지고 있다. 이러한 단점으로 인하여 각 문항에 소요된 시간, 답안 변경 내역, 각 문항의 방문 횟수등과 같은 심화된 정보를 얻어낼 수 없다. 이러한 심화된 정보는 교육평가 영역에서 매우 중요시되는 정보이다. 심화된 정보를 알기 위해서는 응시자가 문항을 자유롭게 이동하면서 시험을 치를 수 있어야 한다. 그래서 본 논문에서는 기존의 시스템이 제공하는 기본 정보 이외에 심화된 정보를 얻을 수 있는 시스템을 개발하였다. 개발된 시스템을 67명의 학생들에게 지필검사와 함께 각각 적용하고 설문 조사를 실시하였다. 설문 조사를 실시한 이유는 개발된 시스템에 대한 유용성을 확인하기 위함이다."
363,2007,RFID를 이용한 출석관리 시스템 개발,"RFID를 이용한 출석관리 시스템 개발 RFID, 출석관리 시스템, 모바일, 웹, 데이터베이스 현재 RFID(Radio Frequency Identification) 카드를 이용한 활용분야는 의료, 유통, 군사, 제조, 보안, 등 다양하게 확장되고 있다. RFID 기술은 식별 대상을 원거리에서 무선 주파수를 통해 한꺼번에 많은 정보를 인식할 수 있는 장점으로 인하여, 기존에 사용하던 바코드를 대체할 기술로서 주목받고 있다. 또한, 학교에서도 도서대출 관리 및 학생출석 관리 등의 RFID를 이용한 시스템에 대한 관심이 높아지고 있다. 본 논문은 RFID 카드를 이용한 출석관리 시스템을 개발하였으며, 교수들은 출석현황을 모바일로 확인할 수 있도록 하였고, 학생들은 웹을 통해서 언제든지 자신의 출석현황을 조회할 수 있도록 하였다. 그리고 학생들의 정보는 RFID 태그가 내장된 학생증을 소지하는 것만으로도 RFID 카드 판독기를 통해 정보가 수신된 후 DB에 저장되게 하였으며, 교수와 학생은 각각 관리자 프로그램과 웹 프로그램을 통해 출석부와 시간표를 관리하고 출력할 수 있다."
364,2007,e-러닝에서 사회연결망 지표와 인지적 및 정의적 학업 성취도 간의 상관관계,"e-러닝에서 사회연결망 지표와 인지적 및 정의적 학업 성취도 간의 상관관계 사회연결망 분석, e-러닝, 온라인 상호작용 분석 본 연구는 기업 종사자를 위한 e-러닝 학습 환경에서 사회 연결망 지표들이 인지적 및 정의적 등 두 가지 유형의 학습 성과와 어떤 상관관계를 갖고 있는지를 탐색하기 위해 실시되었다. 연구 결과, 외향 중심도와 내향 중심도 등 사회 연결망 지표 두 가지 모두가 인지적 및 정의적 학습 성과와 상관이 있을 것이라는 가설은 부분적으로만 채택되었다. 즉, 인지적 학습 성과는 외향 중심도와 내향 중심도와 공히 상관을 보였으나, 정의적 학습 성과는 어떤 중심도와도 상관되어 있지 않았다. 나아가 다중회귀 분석을 실시한 결과 수업에 참여한 학습자들이 얻은 기말 점수로 측정된 인지적 학습 성과는 내향 중심도(52%), 외향 중심도(8%)에 의해 통계적으로 유의미한 수준에서 예언할 수 있음을 알 수 있었다. 이러한 연구 결과는 온라인 학습 상황에서 개인 학습자의 사회연결망 내에서의 위상이 학습 성과에 영향을 미칠 수 있다는 선행 연구 결과와 일치하고 있다."
365,2007,문제해결 과정 모형에 기반한 「발표용 문서 작성」영역 수행평가 척도의 개발,"문제해결 과정 모형에 기반한 「발표용 문서 작성」영역 수행평가 척도의 개발 컴퓨터 교육, 수행 평가 척도 21세기 IT 선진국을 꿈꾸면서 우리나라는 2001년도부터 초등학교를 비롯한 각급 학교에서 컴퓨터 교육을 실시해 오고 있다. 그러나 기능 위주의 ICT교육은 학생들의 정보 소양 교육에 적당하지 못하다는 지적을 받아왔다. 이에 2005년도에는 「정보통신기술교육 운영지침 개정안」이 발표되면서 정보 소양 교육이 보다 체계적인 틀을 갖추게 되었다. 뿐만 아니라 전문가들은 컴퓨터 교육에 수행 평가를 도입할 것을 주장하고 있다. 수행평가는 단순한 기능교육 위주의 컴퓨터 교육을 문제 해결 과정으로서의 본격적인 교육을 가능하게 하지만 좋은 수행평가 척도 없이는 소기의 목적을 달성할 수 없다. 따라서 본 논문에서는 정보통신기술교육의 올바른 교육을 위하여 「발표용 문서 작성」영역의 수행평가 척도를 개발하였다."
366,2007,모형 중심교수의 효과성에 관한 탐구- ‘컴퓨터 교육’교과를 수강하는 예비교사 대상으로,"모형 중심교수의 효과성에 관한 탐구- ‘컴퓨터 교육’교과를 수강하는 예비교사 대상으로 모형중심 교수, 인지적 도제이론, 협동학습 학습자가 학습을 시작하기 전 혹은 학습을 진행하는 동안 전문가의 정신모형을 제시하는 모형 중심 교수는 비전문 학습자의 문제해결 과정에 도움을 줄뿐만 아니라 학습의 과정을 용이하게 할 수 있다. 또한 협동학습 전략은 모형 중심 교수 이론을 적용하는 인지 도제 학습 모형의 여섯 단계 동안 비전문 학습자의 정신 모형을 정교하게 하고 반추하도록 하는데 큰 역할을 할 수 있다. 본 연구는 ‘컴퓨터교육’교과를 수강하는 교육대학교의 예비교사들의 교수설계 과정을 학습하는데 있어서 모형 중심 교수와 협동학습의 효과를 탐구하여 그 결과를 제시하였다."
367,2007,다중지능이론을 적용한 웹기반 진로안내시스템의 설계 및 구현,"다중지능이론을 적용한 웹기반 진로안내시스템의 설계 및 구현 진로안내, 다중지능, 웹기반 본 연구는 개인의 일생에서 중요한 의사결정의 하나인 진로선택에 도움을 주기 위한 웹기반 진로안내 시스템을 개발 하는 것이다. 초등학교에서의 진로교육은 직업선택에 필요한 초보적인 지식， 일에 대한 기본적인 태도와 가치관의 형성이 목적이므로 개인의 적성과 흥미를 고려한 다양한 직업의 종류에 대한 안내가 중요하다 그러나， 기존의 연구는 대부분 검사결과를 알려주는 수준에 머물려 있다. 따라서， 본 연구는 잠정적 진로선택 단계에 있는 초등학교 고학년에게 적합한 진로발달검사를 실시하고 결과에 맞는 직업의 종류를 안내하는 웹기반 진로안내시스템을 개발하였다 .본 진로안내시스템은 검사결과를 알려주는 것에서 발전하여 검사결과 값을 우수지능 헤로 제시하여 검사자의 학습욕구를 자극하였다 그리하여 학습자가 자신의 우수한 지능영역을 알고 이 지능과 관련된 직업의 종류와 하는 일에 대해 효율적으로 학습하고， 자신의 진로에 대한 인식과 진로선택의 바른 자세를 배울 수 있을 것으로 기대된다."
368,2007,사이버 가정학습체제에 대한 초중등 교사의 인식실태 비교연구,"사이버 가정학습체제에 대한 초중등 교사의 인식실태 비교연구 사이버가정학습체제, 이러닝, ICT활용교육, 비교연구 정보통신기술의 발달과 함께 인터넷은 사회 및 생활 전반에 깊숙이 보급되었다. 최근 인터넷을 활용한 e-러닝의 교육적 요구는 학교교육의 변화에 커다란 영향을 끼치고 있다. 특히 사이버가정학습시스템은 사교육비 절감과 공교육 내실화를 위해 전국적으로 실시되고 있다. 하지만，양적인 성장에 비해 질적인 운영관리의 측면에서 많은 문제점들이 노출되고 있으며， 이러한 시점에서 K지역 S 시스템의 사례를 중심으로 초등교사와 중등교사들의 인식실태를 분석하고자 한다. 본 연구를 위하여 K지역의 초등교사 139명， 중등교사 139명， 총 278명을 대상으로 설문조사 분석을 실시하였다. 본 연구의 결과， S시스템의 다양한 학습 콘텐츠 제공， 콘텐츠의 질， 학교수업 보충에의 도움 등 대부분의 영역에서 초등교사들이 더 긍정적인 반응을 보이고 있었다. 더욱 더 효과적인 시스템을 위하여 학생들의 관심을 유도하기 위한 전략 및 컴퓨터 활용 인프라 구축， 그리고 학교 및 교육당국의 지속적인 지원과 교육과정의 탄력적 운영방안 등이 필요함을 발견할 수 있었다."
369,2007,인터넷 유해정보에 대한 초등학생 실태 및 교육적 보호방안 연구,"인터넷 유해정보에 대한 초등학생 실태 및 교육적 보호방안 연구 인터넷 유해정보, 정보통신윤리 IT 분야의 급속한 성장은 편리성과 더불어 역기능과 유해정보를 초래했으며， 이로 인해 많은 청소년들이 정신적， 인성적 발달에 심각한 장애를 받고 있다 본 연구는 유해정보에 대한 초등학생들의 실태를 분석하고， 초등학생들을 보호하기 위한 다양한 교육적 방안을 마련하는데 목적이 있다 이를 위해 각종 문헌과 사전 연구물을 통해 유해정보의 현황을 분석하고 유해정보의 정의와 유형을 제시하였다. 또한 다양한 유해정보 실태 보고서를 비교분석하여 초등학생의 유해정보 실태를 분석하였으며， 이를 통해 학생， 교사 학부모에 대한 교육적 보호 방안을 제시하였다. 본 연구에서 제안한 교육적 방안은 정보통신윤리 교육과정 구성과 교사， 학부모 교육 등에 활용될 수 있을 것이다 ."
370,2007,온톨로지 기반 중학교 기술․가정교과 영양소의 질의응답 시스템 설계 및 구현,"온톨로지 기반 중학교 기술․가정교과 영양소의 질의응답 시스템 설계 및 구현 온톨로지, 시맨틱 웹, Protege-2000, 영양소 및 식품구성탑 검색 시스템 본 연구에서는 온톨로지 이론을 고찰하고, 중학교 기술ㆍ가정 교과의 영양소와 식품구성탑 내용을 지원하는 온톨로지 기반 검색 시스템을 설계 및 구현하여 학습을 효율적으로 수행할 수 있도록 하는 방안을 제시하였다. Protege-2000 프레임워크를 기반으로 하여 영양소와 식품구성탑 검색 시스템을 구현하였다. 본 시스템은 XML 기반을 두고 있으므로 차세대 인터넷 기술인 시맨틱 웹과의 연동이 가능하며, 영양학 분야에 공유될 수 있는 의미구조를 제공하여 상호운용이 가능한 지식정보 시스템의 기반을 마련하였다. 아울러 학습자는 스스로 정보검색을 통해 지식을 구조화할 수 있으며, 교수자 역시 이를 교수ㆍ학습 과정에 직접 투입하여 학습자들의 학습 성취도 및 흥미 등을 파악할 수 있다. 또한 학습자는 본 시스템을 통해 교수학습과정 뿐 아니라 앞으로의 실생활에서도 온톨로지를 통해 지식을 내면화함으로써 균형 잡히고 건강한 생활을 영위할 수 있을 것으로 생각된다."
371,2007,초등학생 인터넷 중독 예방을 위한 부모 ․ 아동 상담프로그램의 효과,"초등학생 인터넷 중독 예방을 위한 부모 ․ 아동 상담프로그램의 효과 초등학생, 인터넷 중독, 부모아동 상담프로그램 본 논문의 목적은 초등학생의 인터넷 중독예방을 위한 상담을 보다 성공적으로 수행하기 위하여 초등학생을 대상으로 한 상담프로그램 뿐만 아니라 부모를 대상으로 한 상담프로그램을 개발하여 그 효과를 확인하고자 하는 것이다. 이를 위해 연구문제를 다음과 같이 설정하였다. 본 연구에서 개발한 부모․아동 상담프로그램이 첫째, 초등학생의 인터넷 중독 정도를 조절하는가, 둘째, 인터넷 사용 시간의 조절에 효과적인가 셋째, 일상생활을 개선하는데 효과가 있는가. 연구를 위하여 광주광역시 K 초등학교 4학년 전체 280 명의 아동을 대상으로 실시한 한국판 인터넷 중독 척도에서 경계 이상의 점수가 나온 아동 중 상담프로그램에 참가를 희망하는 아동 7명과 그 부모를 선정하였다. 상담프로그램은 아동과 부모에 대해 겨울방학 동안 각각 6회씩 운영되었다. 인터넷 중독 정도는 한국판 인터넷 중독 척도를 통하여 측정하였고, 인터넷 사용시간 조절과 일상생활 개선에 대한 평가는 행동목표 평정표를 이용하였다. 연구결과 본 연구에서 개발한 부모․아동 상담프로그램은 첫째, 아동의 인터넷 중독 수준을 조절하는데 효과적이었고, 둘째, 인터넷 사용 시간 조절에 즉각적인 효과가 있었으며, 셋째, 일상생활을 개선하는데 점진적인 효과가 있었다."
