id,label,message
1223,0,"Sometimes we put walls around our hearts,not just to be safe from getting hurt.. But to find out who cares enough to break the walls &amp; get closer.. GOODNOON:)"
1224,1,"Update_Now - Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/F4Q="
1225,0,"Sir, I have been late in paying rent for the past few months and had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thanks"
1226,0,Lol they don't know about my awesome phone. I could click delete right now if I want.
1227,0,The fact that you're cleaning shows you know why i'm upset. Your priority is constantly \what i want to do
1228,0,"Yar lor he wan 2 go c horse racing today mah, so eat earlier lor. I ate chicken rice. U?"
1229,0,Thankyou so much for the call. I appreciate your care.
1230,0,Pandy joined 4w technologies today.he got job..
1231,0,Be sure to check your yahoo email. We sent photos yesterday
1232,0,Send me your id and password
1233,0,I jus reached home. I go bathe first. But my sis using net tell u when she finishes k...
1234,0,Dont kick coco when he's down
1235,0,Have you bookedthe hut? And also your time off? How are you by the way?
1236,0,You see the requirements please
1237,0,K:)k:)what are detail you want to transfer?acc no enough?
1238,0,I'm leaving my house now...
1239,0,Thats cool! Sometimes slow and gentle. Sonetimes rough and hard :)
1240,0,V nice! Off 2 sheffield tom 2 air my opinions on categories 2 b used 2 measure ethnicity in next census. Busy transcribing. :-)
1241,0,Jus came back fr lunch wif my sis only. U leh?
1242,0,I'm gonna say no. Sorry. I would but as normal am starting to panic about time. Sorry again! Are you seeing on Tuesday?
1243,0,Have a nice day my dear.
1244,0,"Haha awesome, I've been to 4u a couple times. Who all's coming?"
1245,0,Book which lesson? then you msg me... I will call up after work or sth... I'm going to get specs. My membership is PX3748
1246,0,Have you been practising your curtsey?
1247,0,"You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated."
1248,0,Ok ill send you with in  &lt;DECIMAL&gt;  ok.
1249,0,Where at were hungry too
1250,1,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08719899230 Identifier Code: 41685 Expires 07/11/04
1251,0,"Hm good morning, headache anyone? :-)"
1252,0,Yeah my usual guy's out of town but there're definitely people around I know
1253,0,I knew it... U slept v late yest? Wake up so late...
1254,0,Sindu got job in birla soft ..
1255,1,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt
1256,0,I'm done...
1257,0,No. Thank you. You've been wonderful
1258,0,I know you mood off today
1259,1,Valentines Day Special! Win over å£1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201.
1260,1,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone
1261,0,Lol ok ill try to send. Be warned Sprint is dead slow. You'll prolly get it tomorrow
1262,0,"HEY THERE BABE, HOW U DOIN? WOT U UP 2 2NITE LOVE ANNIE X."
1263,0,Hey you around? I've got enough for a half + the ten I owe you
1264,0,I've been barred from all B and Q stores for life!?This twat in orange dungerees came up to me and asked if I wanted decking? So I got the first punch in!!
1265,0,"\NONE!NOWHERE IKNO DOESDISCOUNT!SHITINNIT\"""""
1266,0,Y ? wan to go there? C doctor?
1267,0,So that means you still think of teju
1268,1,Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870
1269,0,In the end she might still vomit but its okay. Not everything will come out.
1270,0,"\The world suffers a lot... Not because of the violence of bad people. But because of the silence of good people!\"""
1271,0,"Sorry, my battery died, I can come by but I'm only getting a gram for now, where's your place?"
1272,0,If you're thinking of lifting me one then no.
1273,0,"Actually fuck that, just do whatever, do find an excuse to be in tampa at some point before january though"
1274,0,My phone
1275,1,Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app 
1276,0,Yes:)sura in sun tv.:)lol.
1277,0,R ? comin back for dinner?
1278,0,Mom wants to know where you at
1279,1,"Thanks for your ringtone order, reference number X49. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182. From: [colour=red]text[/colour]TXTstar"
1280,0,"Yeah go on then, bored and depressed sittin waitin for phone to ring... Hope the wind drops though, scary"
1281,0,He's just gonna worry for nothing. And he won't give you money its no use.
1282,0,I can send you a pic if you like :)
1283,0,Mm so you asked me not to call radio
1284,0,"Oh fine, I'll be by tonight"
1285,0,How much did ur hdd casing cost.
1286,1,"FREE NOKIA Or Motorola with upto 12mths 1/2price linerental, 500 FREE x-net mins&100txt/mth FREE B'tooth*. Call Mobileupd8 on 08001950382 or call 2optout/D3WV"
1287,0,That is wondar full flim.
1288,0,They have a thread on the wishlist section of the forums where ppl post nitro requests. Start from the last page and collect from the bottom up.
1289,1,"SMS. ac JSco: Energy is high, but u may not know where 2channel it. 2day ur leadership skills r strong. Psychic? Reply ANS w/question. End? Reply END JSCO"
1290,0,"Aight that'll work, thanks"
1291,0,I cant keep talking to people if am not sure i can pay them if they agree to price. So pls tell me what you want to really buy and how much you are willing to pay
1292,0,I will reach office around  &lt;DECIMAL&gt; . &amp; my mobile have problem. You cann't get my voice. So call you asa i'll free
1293,0,Is that seriously how you spell his name?
1294,0,"Haven't seen my facebook, huh? Lol!"
1295,0,It's ok i noe u're busy but i'm really too bored so i msg u. I oso dunno wat colour she choose 4 me one.
1296,0,"Ask g or iouri, I've told the story like ten times already"
1297,1,U have won a nokia 6230 plus a free digital camera. This is what u get when u win our FREE auction. To take part send NOKIA to 83383 now. POBOX114/14TCR/W1 16
1298,0,Then i buy.
1299,0,Juz now havent woke up so a bit blur blur... Can? Dad went out liao... I cant cum now oso...
1300,0,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)"
1301,0,"Hello. Sort of out in town already. That . So dont rush home, I am eating nachos. Will let you know eta."
1302,0,If you have belive me. Come to my home.
1303,0,Sorry da:)i was thought of calling you lot of times:)lil busy.i will call you at noon..
1304,0,Dear we got  &lt;#&gt;  dollars hi hi
1305,1,LIFE has never been this much fun and great until you came in. You made it truly special for me. I won't forget you! enjoy @ one gbp/sms
1306,0,Hi. || Do u want | to join me with sts later? || Meeting them at five. || Call u after class.
1307,0,"Beautiful Truth against Gravity.. Read carefully: \Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it..\"" GOODMORNING"""
1308,0,"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!"
1309,1,You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now!
1310,0,In fact when do you leave? I think addie goes back to school tues or wed
1311,0,Ard 530 lor. I ok then message ? lor.
1312,0,"'Wnevr i wana fal in luv vth my books, My bed fals in luv vth me..!'' . Yen madodu, nav pretsorginta, nammanna pretsovru important alwa....!!:) Gud eveB-)."
1313,0,"What part of \don't initiate\"" don't you understand"""
1314,0,I like to think there's always the possibility of being in a pub later.
1315,0,great princess! I love giving and receiving oral. Doggy style is my fave position. How about you? I enjoy making love  &lt;#&gt;  times per night :)
1316,0,Boo I'm on my way to my moms. She's making tortilla soup. Yummmm
1317,0,So when do you wanna gym harri
1318,1,"all the lastest from Stereophonics, Marley, Dizzee Racal, Libertines and The Strokes! Win Nookii games with Flirt!! Click TheMob WAP Bookmark or text WAP to 82468"
1319,0,Buzzzz! *grins* Did I buzz your ass? Buzz your chest ? Buzz your cock ? Where do you keep your phone ? Is the vibrator on ? Did you feel it shake ?
1320,0,Nobody names their penis a girls name this story doesn't add up at all
1321,0,"Sorry, I can't text &amp; drive coherently, see you in twenty"
1322,0,Where r we meeting?
1323,0,Our ride equally uneventful - not too many of those pesky cyclists around at that time of night ;).
1324,0,"Hey ! I want you ! I crave you ! I miss you ! I need you ! I love you, Ahmad Saeed al Hallaq ..."
1325,1,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+
1326,0,Then dun wear jeans lor...
1327,0,Ok c ? then.
1328,0,Tell them u have a headache and just want to use 1 hour of sick time.
1329,0,"Pete,is this your phone still? Its Jenny from college and Leanne.what are you up to now?:)"
1330,1,Not heard from U4 a while. Call me now am here all night with just my knickers on. Make me beg for it like U did last time 01223585236 XX Luv Nikiyu4.net
1331,1,"URGENT! Your mobile No *********** WON a å£2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362220 ASAP! BOX97N7QP, 150ppm"
1332,0,Btw regarding that we should really try to see if anyone else can be our 4th guy before we commit to a random dude
1333,0,"I dont knw pa, i just drink milk.."
1334,0,"Dude u knw also telugu..thts gud..k, gud nyt.."
1335,0,is your hamster dead? Hey so tmr i meet you at 1pm orchard mrt? 
1336,1,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on 08000938767 to update now! or2stoptxt T&Cs
1337,0,Was the actual exam harder than NBME
1338,1,WOW! The Boys R Back. TAKE THAT 2007 UK Tour. Win VIP Tickets & pre-book with VIP Club. Txt CLUB to 81303. Trackmarque Ltd info@vipclub4u.
1339,0,Nope i'm not drivin... I neva develop da photos lei...
1340,0,Your gonna have to pick up a $1 burger for yourself on your way home. I can't even move. Pain is killing me.
1341,0,Not to worry. I'm sure you'll get it.
1342,0,"Haha I heard that, text me when you're around"
1343,0,So do you have samus shoulders yet
1344,0,"Brainless Baby Doll..:-D;-), vehicle sariyag drive madoke barolla.."
1345,0,"The house is on the water with a dock, a boat rolled up with a newscaster who dabbles in jazz flute behind the wheel"
1346,1,SMS SERVICES For your inclusive text credits pls gotto www.comuk.net login 3qxj9 unsubscribe with STOP no extra charge help 08702840625 comuk.220cm2 9AE
1347,0,My love ! How come it took you so long to leave for Zaher's? I got your words on ym and was happy to see them but was sad you had left. I miss you
1348,0,Well I'm going to be an aunty!
1349,1,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info"
1350,0,Gud mrng dear have a nice day
1351,0,Howz pain?hope u r fine..
1352,0,We stopped to get ice cream and will go back after
1353,0,You know what hook up means right?
1354,0,"I am late,so call you tomorrow morning.take care sweet dreams....u and me...ummifying...bye."
1355,1,Dear Voucher Holder 2 claim your 1st class airport lounge passes when using Your holiday voucher call 08704439680. When booking quote 1st class x 2
